"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Altitude (m)"	"Altitude WGS84 (m)"	"Speed (m/s)"	"Direction (°)"	"Distance (km)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"	"Satellites"
6.783277550E2	4.652650000E0	-7.414336333E1	2.539643365E3	2.560900000E3	1.224060917E1	4.554000092E1	3.301529946E0	2.500000000E0	1.729999924E1	2.500000000E1
6.793277550E2	4.652725000E0	-7.414328667E1	2.540043435E3	2.561300000E3	1.243671799E1	4.650999832E1	3.314116597E0	2.400000095E0	1.760000038E1	2.600000000E1
6.803277550E2	4.652810000E0	-7.414321167E1	2.541043498E3	2.562300000E3	1.296739674E1	4.397000122E1	3.326941346E0	2.400000095E0	1.639999962E1	2.600000000E1
6.813277550E2	4.652893333E0	-7.414313167E1	2.542143568E3	2.563400000E3	1.361594677E1	4.177000046E1	3.340550912E0	2.500000000E0	1.700000000E1	2.600000000E1
6.823277550E2	4.652981667E0	-7.414304667E1	2.543343644E3	2.564600000E3	1.411677170E1	4.133000183E1	3.353659898E0	2.400000095E0	1.700000000E1	2.600000000E1
6.833277550E2	4.653070000E0	-7.414296833E1	2.543243709E3	2.564500000E3	1.433141041E1	4.427000046E1	3.367658749E0	2.400000095E0	1.779999924E1	2.600000000E1
6.843277550E2	4.653158333E0	-7.414287833E1	2.543243791E3	2.564500000E3	1.443178177E1	4.563999939E1	3.380492363E0	2.599999905E0	1.789999962E1	2.600000000E1
6.853277550E2	4.653243333E0	-7.414280000E1	2.543343859E3	2.564600000E3	1.462634659E1	4.654999924E1	3.394215279E0	2.700000048E0	1.860000038E1	2.400000000E1
6.863277550E2	4.653318333E0	-7.414270167E1	2.547643961E3	2.568900000E3	1.469274616E1	4.650000000E1	3.409266992E0	2.500000000E0	1.789999962E1	2.300000000E1
6.873277550E2	4.653416667E0	-7.414260833E1	2.546944043E3	2.568200000E3	1.483583832E1	4.909999847E1	3.424969477E0	2.500000000E0	1.810000038E1	2.400000000E1
6.883277550E2	4.653518333E0	-7.414251000E1	2.543744130E3	2.565000000E3	1.474679184E1	4.654000092E1	3.440869756E0	2.400000095E0	1.739999962E1	2.500000000E1
6.893277550E2	4.653628333E0	-7.414241833E1	2.539944202E3	2.561200000E3	1.523474789E1	4.434999847E1	3.456642338E0	2.200000048E0	1.580000019E1	2.500000000E1
6.903277550E2	4.653718333E0	-7.414230833E1	2.537444313E3	2.558700000E3	1.500003529E1	4.765999985E1	3.472251531E0	2.400000095E0	1.569999981E1	2.400000000E1
6.913277550E2	4.653810000E0	-7.414220167E1	2.537344418E3	2.558600000E3	1.538350296E1	4.977999878E1	3.487831717E0	2.400000095E0	1.580000019E1	2.400000000E1
6.923277550E2	4.653905000E0	-7.414209833E1	2.537344516E3	2.558600000E3	1.530114746E1	5.136999893E1	3.502799147E0	2.400000095E0	1.589999962E1	2.500000000E1
6.933277550E2	4.653991667E0	-7.414199500E1	2.536944619E3	2.558200000E3	1.433604336E1	4.975000000E1	3.517115863E0	2.500000000E0	1.639999962E1	2.500000000E1
6.943277550E2	4.654066667E0	-7.414189000E1	2.538844732E3	2.560100000E3	1.362521172E1	5.061999893E1	3.530962859E0	2.400000095E0	1.689999962E1	2.600000000E1
6.953277550E2	4.654136667E0	-7.414178667E1	2.539144844E3	2.560400000E3	1.320880127E1	5.211000061E1	3.543733625E0	2.299999952E0	1.620000076E1	2.600000000E1
6.963277550E2	4.654201667E0	-7.414169167E1	2.540344948E3	2.561600000E3	1.312335777E1	4.972999954E1	3.557197259E0	2.299999952E0	1.639999962E1	2.600000000E1
6.973277550E2	4.654275000E0	-7.414159500E1	2.539845048E3	2.561100000E3	1.373793602E1	5.081999969E1	3.571196098E0	2.400000095E0	1.679999924E1	2.600000000E1
6.983277550E2	4.654363333E0	-7.414150500E1	2.541445130E3	2.562700000E3	1.399478245E1	4.918999863E1	3.584933290E0	2.299999952E0	1.660000038E1	2.700000000E1
6.993277550E2	4.654450000E0	-7.414141667E1	2.542645211E3	2.563900000E3	1.432317543E1	4.947000122E1	3.599343237E0	2.299999952E0	1.569999981E1	2.700000000E1
7.003277550E2	4.654536667E0	-7.414132000E1	2.542445303E3	2.563700000E3	1.455788898E1	5.020000076E1	3.613844465E0	2.400000095E0	1.580000019E1	2.600000000E1
7.013277550E2	4.654616667E0	-7.414121667E1	2.542845410E3	2.564100000E3	1.454193211E1	5.125000000E1	3.628345691E0	2.400000095E0	1.639999962E1	2.700000000E1
7.023277550E2	4.654696667E0	-7.414111333E1	2.543245516E3	2.564500000E3	1.434633732E1	5.204000092E1	3.642413395E0	2.400000095E0	1.670000076E1	2.700000000E1
7.033277550E2	4.654776667E0	-7.414101500E1	2.543845615E3	2.565100000E3	1.409978580E1	5.079999924E1	3.657839187E0	2.400000095E0	1.670000076E1	2.700000000E1
7.043277550E2	4.654861667E0	-7.414090500E1	2.542145728E3	2.563400000E3	1.381308556E1	4.950000000E1	3.671126279E0	2.400000095E0	1.679999924E1	2.600000000E1
7.053277550E2	4.654936667E0	-7.414081167E1	2.542345823E3	2.563600000E3	1.322527313E1	5.029000092E1	3.683749474E0	2.400000095E0	1.670000076E1	2.600000000E1
7.063277550E2	4.655008333E0	-7.414072333E1	2.542945912E3	2.564200000E3	1.273783112E1	5.125999832E1	3.696401606E0	2.400000095E0	1.650000000E1	2.700000000E1
7.073277550E2	4.655078333E0	-7.414063333E1	2.543346004E3	2.564600000E3	1.292364597E1	5.115000153E1	3.708860991E0	2.400000095E0	1.560000038E1	2.700000000E1
7.083277550E2	4.655151667E0	-7.414054833E1	2.543046087E3	2.564300000E3	1.316299152E1	5.129999924E1	3.722123152E0	2.400000095E0	1.560000038E1	2.700000000E1
7.093277550E2	4.655228333E0	-7.414045667E1	2.543046177E3	2.564300000E3	1.360719681E1	5.115999985E1	3.735554539E0	2.400000095E0	1.569999981E1	2.600000000E1
7.103277550E2	4.655303333E0	-7.414036167E1	2.543046274E3	2.564300000E3	1.337402725E1	5.220000076E1	3.748035022E0	2.500000000E0	1.610000038E1	2.500000000E1
7.113277550E2	4.655375000E0	-7.414027500E1	2.542546360E3	2.563800000E3	1.313107872E1	4.895000076E1	3.760603727E0	2.500000000E0	1.670000076E1	2.600000000E1
7.123277550E2	4.655451667E0	-7.414019167E1	2.542646438E3	2.563900000E3	1.283202457E1	4.824000168E1	3.773890812E0	2.500000000E0	1.689999962E1	2.600000000E1
7.133277550E2	4.655526667E0	-7.414009833E1	2.542046532E3	2.563300000E3	1.309813595E1	5.186000061E1	3.787842056E0	2.500000000E0	1.710000038E1	2.600000000E1
7.143277550E2	4.655605000E0	-7.414000000E1	2.543246632E3	2.564500000E3	1.310173988E1	5.177000046E1	3.800322536E0	2.400000095E0	1.670000076E1	2.500000000E1
7.153277550E2	4.655676667E0	-7.413991333E1	2.545546718E3	2.566800000E3	1.288504124E1	5.125000000E1	3.813726713E0	2.400000095E0	1.639999962E1	2.400000000E1
7.163277550E2	4.655753333E0	-7.413982000E1	2.545646811E3	2.566900000E3	1.204038239E1	5.191999817E1	3.825120093E0	2.400000095E0	1.700000000E1	2.500000000E1
7.173277550E2	4.655813333E0	-7.413973667E1	2.545646898E3	2.566900000E3	1.145874596E1	5.172999954E1	3.836771802E0	2.400000095E0	1.779999924E1	2.600000000E1
7.183277550E2	4.655875000E0	-7.413965167E1	2.545346988E3	2.566600000E3	1.116175175E1	5.120000076E1	3.847391169E0	2.400000095E0	1.760000038E1	2.600000000E1
7.193277550E2	4.655930000E0	-7.413957333E1	2.544847071E3	2.566100000E3	1.034385777E1	5.211999893E1	3.857125443E0	2.500000000E0	1.689999962E1	2.600000000E1
7.203277550E2	4.655985000E0	-7.413950500E1	2.544847140E3	2.566100000E3	9.460594177E0	4.758000183E1	3.866202435E0	2.500000000E0	1.600000000E1	2.600000000E1
7.213277550E2	4.656030000E0	-7.413943667E1	2.544947214E3	2.566200000E3	9.257793427E0	5.252999878E1	3.874100973E0	2.400000095E0	1.560000038E1	2.600000000E1
7.223277550E2	4.656068333E0	-7.413937667E1	2.544647280E3	2.565900000E3	8.602552414E0	5.129999924E1	3.882351207E0	2.400000095E0	1.580000019E1	2.500000000E1
7.233277550E2	4.656118333E0	-7.413932167E1	2.544747332E3	2.566000000E3	8.051284790E0	5.113000107E1	3.890078761E0	2.299999952E0	1.539999962E1	2.500000000E1
7.243277550E2	4.656165000E0	-7.413927000E1	2.544747381E3	2.566000000E3	7.822233677E0	5.136999893E1	3.897476108E0	2.200000048E0	1.610000038E1	2.400000000E1
7.253277550E2	4.656205000E0	-7.413921667E1	2.544747436E3	2.566000000E3	8.473872185E0	5.329000092E1	3.906002921E0	2.299999952E0	1.660000038E1	2.400000000E1
7.263277550E2	4.656255000E0	-7.413915833E1	2.544447492E3	2.565700000E3	8.688510895E0	5.209999847E1	3.914697361E0	2.400000095E0	1.670000076E1	2.400000000E1
7.273277550E2	4.656303333E0	-7.413909667E1	2.544047555E3	2.565300000E3	9.020506859E0	5.152999878E1	3.923911524E0	2.400000095E0	1.660000038E1	2.400000000E1
7.283277550E2	4.656355000E0	-7.413903167E1	2.543747620E3	2.565000000E3	9.513095856E0	5.361000061E1	3.933455981E0	2.400000095E0	1.670000076E1	2.500000000E1
7.293277550E2	4.656405000E0	-7.413896167E1	2.543847694E3	2.565100000E3	1.012664509E1	5.191999817E1	3.943594479E0	2.500000000E0	1.620000076E1	2.500000000E1
7.303277550E2	4.656461667E0	-7.413889000E1	2.543947766E3	2.565200000E3	1.047253799E1	5.031000137E1	3.955062445E0	2.500000000E0	1.629999924E1	2.500000000E1
7.313277550E2	4.656525000E0	-7.413880833E1	2.544047850E3	2.565300000E3	1.085549164E1	4.861999893E1	3.965435366E0	2.400000095E0	1.600000000E1	2.500000000E1
7.323277550E2	4.656585000E0	-7.413873667E1	2.544247920E3	2.565500000E3	1.065835285E1	4.625999832E1	3.976471231E0	2.400000095E0	1.620000076E1	2.600000000E1
7.333277550E2	4.656648333E0	-7.413866000E1	2.544147995E3	2.565400000E3	1.069541264E1	4.702000046E1	3.987199158E0	2.400000095E0	1.629999924E1	2.700000000E1
7.343277550E2	4.656716667E0	-7.413859167E1	2.543348055E3	2.564600000E3	1.120241451E1	4.800999832E1	3.998736194E0	2.400000095E0	1.560000038E1	2.700000000E1
7.353277550E2	4.656785000E0	-7.413851333E1	2.542848130E3	2.564100000E3	1.164970779E1	4.915000153E1	4.011335801E0	2.400000095E0	1.650000000E1	2.700000000E1
7.363277550E2	4.656858333E0	-7.413842667E1	2.543148215E3	2.564400000E3	1.226686001E1	5.218999863E1	4.024247587E0	2.500000000E0	1.650000000E1	2.600000000E1
7.373277550E2	4.656930000E0	-7.413833500E1	2.543148307E3	2.564400000E3	1.280422974E1	5.111999893E1	4.037534655E0	2.500000000E0	1.679999924E1	2.600000000E1
7.383277550E2	4.657005000E0	-7.413824167E1	2.543348400E3	2.564600000E3	1.283974552E1	4.936000061E1	4.050706193E0	2.500000000E0	1.760000038E1	2.700000000E1
7.393277550E2	4.657078333E0	-7.413814833E1	2.543348494E3	2.564600000E3	1.305026722E1	5.079000092E1	4.063069148E0	2.599999905E0	1.800000000E1	2.700000000E1
7.403277550E2	4.657148333E0	-7.413806167E1	2.542648580E3	2.563900000E3	1.222671127E1	5.270999908E1	4.074683443E0	2.599999905E0	1.810000038E1	2.700000000E1
7.413277550E2	4.657211667E0	-7.413797833E1	2.542848665E3	2.564100000E3	1.159926510E1	5.343000031E1	4.086635794E0	2.500000000E0	1.779999924E1	2.700000000E1
7.423277550E2	4.657273333E0	-7.413789000E1	2.542248759E3	2.563500000E3	1.197913074E1	5.422000122E1	4.098588144E0	2.400000095E0	1.810000038E1	2.800000000E1
7.433277550E2	4.657335000E0	-7.413780167E1	2.542048853E3	2.563300000E3	1.229156685E1	5.725999832E1	4.111408851E0	2.400000095E0	1.800000000E1	2.700000000E1
7.443277550E2	4.657398333E0	-7.413770500E1	2.542348957E3	2.563600000E3	1.244392490E1	5.808000183E1	4.124128702E0	2.400000095E0	1.839999962E1	2.800000000E1
7.453277550E2	4.657460000E0	-7.413760833E1	2.541849063E3	2.563100000E3	1.199508667E1	5.465999985E1	4.135114278E0	2.299999952E0	1.789999962E1	2.700000000E1
7.463277550E2	4.657518333E0	-7.413752833E1	2.541849146E3	2.563100000E3	1.085085964E1	5.475000000E1	4.145252766E0	2.299999952E0	1.760000038E1	2.700000000E1
7.473277550E2	4.657575000E0	-7.413745667E1	2.542549218E3	2.563800000E3	9.834797859E0	5.615000153E1	4.153817846E0	2.299999952E0	1.750000000E1	2.700000000E1
7.483277550E2	4.657616667E0	-7.413739167E1	2.543849289E3	2.565100000E3	8.982932091E0	5.304000092E1	4.162695993E0	2.299999952E0	1.689999962E1	2.700000000E1
7.493277550E2	4.657663333E0	-7.413732667E1	2.544149357E3	2.565400000E3	9.235660553E0	5.222000122E1	4.171624293E0	2.299999952E0	1.689999962E1	2.800000000E1
7.503277550E2	4.657715000E0	-7.413726500E1	2.545149416E3	2.566400000E3	9.274779320E0	5.093999863E1	4.180910745E0	2.299999952E0	1.610000038E1	2.800000000E1
7.513277550E2	4.657763333E0	-7.413719667E1	2.545849488E3	2.567100000E3	9.683983803E0	4.761999893E1	4.191117839E0	2.299999952E0	1.569999981E1	2.800000000E1
7.523277550E2	4.657826667E0	-7.413713000E1	2.546349548E3	2.567600000E3	9.946492195E0	4.184999847E1	4.201462018E0	2.299999952E0	1.550000000E1	2.800000000E1
7.533277550E2	4.657895000E0	-7.413706667E1	2.547749600E3	2.569000000E3	1.025584030E1	3.788999939E1	4.211988483E0	2.299999952E0	1.550000000E1	2.800000000E1
7.543277550E2	4.657973333E0	-7.413701333E1	2.548549632E3	2.569800000E3	1.023988342E1	3.356000137E1	4.221847137E0	2.299999952E0	1.569999981E1	2.800000000E1
7.553277550E2	4.658051667E0	-7.413697167E1	2.549449645E3	2.570700000E3	9.682954788E0	3.411000061E1	4.231758906E0	2.299999952E0	1.639999962E1	2.800000000E1
7.563277550E2	4.658126667E0	-7.413692333E1	2.549649671E3	2.570900000E3	9.519272804E0	3.572999954E1	4.241055593E0	2.299999952E0	1.689999962E1	2.800000000E1
7.573277550E2	4.658195000E0	-7.413687500E1	2.550049701E3	2.571300000E3	9.764795303E0	3.645999908E1	4.251130649E0	2.299999952E0	1.739999962E1	2.800000000E1
7.583277550E2	4.658260000E0	-7.413681167E1	2.549449755E3	2.570700000E3	1.034385777E1	3.731000137E1	4.262533646E0	2.299999952E0	1.760000038E1	2.800000000E1
7.593277550E2	4.658336667E0	-7.413674333E1	2.548949809E3	2.570200000E3	1.083387375E1	4.136000061E1	4.273798766E0	2.400000095E0	1.670000076E1	2.700000000E1
7.603277550E2	4.658411667E0	-7.413667500E1	2.548949864E3	2.570200000E3	1.121837044E1	4.322000122E1	4.285577077E0	2.400000095E0	1.670000076E1	2.700000000E1
7.613277550E2	4.658488333E0	-7.413660167E1	2.548949926E3	2.570200000E3	1.195236492E1	4.431000137E1	4.297616982E0	2.400000095E0	1.720000076E1	2.800000000E1
7.623277550E2	4.658566667E0	-7.413652667E1	2.548849989E3	2.570100000E3	1.236156845E1	4.449000168E1	4.309523499E0	2.500000000E0	1.739999962E1	2.800000000E1
7.633277550E2	4.658643333E0	-7.413645167E1	2.547950053E3	2.569200000E3	1.247068977E1	4.370000076E1	4.322073581E0	2.500000000E0	1.779999924E1	2.800000000E1
7.643277550E2	4.658733333E0	-7.413638333E1	2.548650099E3	2.569900000E3	1.277025795E1	4.366999817E1	4.334940842E0	2.500000000E0	1.720000076E1	2.700000000E1
7.653277550E2	4.658821667E0	-7.413630833E1	2.550950156E3	2.572200000E3	1.275275803E1	4.354000092E1	4.347808104E0	2.500000000E0	1.729999924E1	2.700000000E1
7.663277550E2	4.658910000E0	-7.413623333E1	2.553450212E3	2.574700000E3	1.256385517E1	4.241999817E1	4.360367607E0	2.500000000E0	1.739999962E1	2.700000000E1
7.673277550E2	4.658990000E0	-7.413615333E1	2.554250281E3	2.575500000E3	1.171301842E1	4.363999939E1	4.371489203E0	2.599999905E0	1.760000038E1	2.700000000E1
7.683277550E2	4.659061667E0	-7.413608333E1	2.555250341E3	2.576500000E3	1.094814205E1	4.261000061E1	4.382348295E0	2.500000000E0	1.760000038E1	2.800000000E1
7.693277550E2	4.659130000E0	-7.413601333E1	2.555550402E3	2.576800000E3	1.051011276E1	4.245000076E1	4.392945749E0	2.500000000E0	1.739999962E1	2.800000000E1
7.703277550E2	4.659196667E0	-7.413594500E1	2.555950462E3	2.577200000E3	1.023833942E1	4.318999863E1	4.403165483E0	2.400000095E0	1.720000076E1	2.800000000E1
7.713277550E2	4.659265000E0	-7.413588333E1	2.555450511E3	2.576700000E3	1.012046814E1	4.327999878E1	4.413784893E0	2.400000095E0	1.739999962E1	2.800000000E1
7.723277550E2	4.659336667E0	-7.413582000E1	2.555150561E3	2.576400000E3	1.001083279E1	4.424000168E1	4.423732138E0	2.400000095E0	1.789999962E1	2.800000000E1
7.733277550E2	4.659401667E0	-7.413575833E1	2.554550612E3	2.575800000E3	9.443094254E0	4.266999817E1	4.433021423E0	2.400000095E0	1.729999924E1	2.800000000E1
7.743277550E2	4.659460000E0	-7.413569833E1	2.555350664E3	2.576600000E3	9.209924698E0	4.345999908E1	4.441934842E0	2.400000095E0	1.729999924E1	2.700000000E1
7.753277550E2	4.659520000E0	-7.413564500E1	2.554550706E3	2.575800000E3	9.534199715E0	4.163000107E1	4.452574437E0	2.299999952E0	1.660000038E1	2.600000000E1
7.763277550E2	4.659593333E0	-7.413558333E1	2.554250752E3	2.575500000E3	1.026767921E1	3.927000046E1	4.463839547E0	2.400000095E0	1.679999924E1	2.600000000E1
7.773277550E2	4.659668333E0	-7.413551500E1	2.554750807E3	2.576000000E3	1.125697517E1	4.063999939E1	4.475366038E0	2.400000095E0	1.779999924E1	2.700000000E1
7.783277550E2	4.659745000E0	-7.413544500E1	2.553950863E3	2.575200000E3	1.216288567E1	4.350000000E1	4.487663878E0	2.500000000E0	1.739999962E1	2.700000000E1
7.793277550E2	4.659823333E0	-7.413536667E1	2.552750930E3	2.574000000E3	1.321137524E1	4.384000015E1	4.501222211E0	2.500000000E0	1.760000038E1	2.700000000E1
7.803277550E2	4.659923333E0	-7.413529667E1	2.545950971E3	2.567200000E3	1.323247910E1	4.220000076E1	4.515534883E0	2.400000095E0	1.589999962E1	2.700000000E1
7.813277550E2	4.660021667E0	-7.413521333E1	2.543351034E3	2.564600000E3	1.433552837E1	4.174000168E1	4.530369155E0	2.299999952E0	1.560000038E1	2.600000000E1
7.823277550E2	4.660123333E0	-7.413512667E1	2.543251099E3	2.564500000E3	1.502577114E1	4.168000031E1	4.544907958E0	2.500000000E0	1.560000038E1	2.600000000E1
7.833277550E2	4.660220000E0	-7.413503833E1	2.543351169E3	2.564600000E3	1.565064430E1	4.172000122E1	4.560348751E0	2.500000000E0	1.510000038E1	2.600000000E1
7.843277550E2	4.660320000E0	-7.413494167E1	2.543751250E3	2.565000000E3	1.604903984E1	4.293000031E1	4.576574403E0	2.500000000E0	1.500000000E1	2.600000000E1
7.853277550E2	4.660425000E0	-7.413484000E1	2.544151335E3	2.565400000E3	1.625235367E1	4.134000015E1	4.593080010E0	2.500000000E0	1.600000000E1	2.700000000E1
7.863277550E2	4.660535000E0	-7.413474000E1	2.543651414E3	2.564900000E3	1.575410271E1	4.022000122E1	4.609600991E0	2.599999905E0	1.679999924E1	2.600000000E1
7.873277550E2	4.660646667E0	-7.413464167E1	2.539551489E3	2.560800000E3	1.557549477E1	4.000999832E1	4.625708291E0	2.500000000E0	1.650000000E1	2.600000000E1
7.883277550E2	4.660753333E0	-7.413454333E1	2.538951568E3	2.560200000E3	1.514364243E1	3.999000168E1	4.641277805E0	2.500000000E0	1.750000000E1	2.600000000E1
7.893277550E2	4.660853333E0	-7.413444500E1	2.537751651E3	2.559000000E3	1.546946144E1	4.231000137E1	4.656615078E0	2.599999905E0	1.829999924E1	2.700000000E1
7.903277550E2	4.660956667E0	-7.413435333E1	2.537351722E3	2.558600000E3	1.585601807E1	4.400000000E1	4.672397910E0	2.599999905E0	1.800000000E1	2.700000000E1
7.913277550E2	4.661066667E0	-7.413426333E1	2.539851786E3	2.561100000E3	1.678766441E1	4.454000092E1	4.689687630E0	2.500000000E0	1.720000076E1	2.600000000E1
7.923277550E2	4.661181667E0	-7.413415833E1	2.540251869E3	2.561500000E3	1.706201172E1	4.309000015E1	4.707320030E0	2.500000000E0	1.700000000E1	2.600000000E1
7.933277550E2	4.661305000E0	-7.413405833E1	2.540651939E3	2.561900000E3	1.703782082E1	3.966999817E1	4.724625294E0	2.599999905E0	1.750000000E1	2.600000000E1
7.943277550E2	4.661433333E0	-7.413397000E1	2.541251989E3	2.562500000E3	1.730084419E1	3.718000031E1	4.742767060E0	2.500000000E0	1.750000000E1	2.500000000E1
7.953277550E2	4.661565000E0	-7.413387333E1	2.541952049E3	2.563200000E3	1.765342712E1	3.659000015E1	4.761058711E0	2.599999905E0	1.800000000E1	2.500000000E1
7.963277550E2	4.661698333E0	-7.413377667E1	2.542152109E3	2.563400000E3	1.752835083E1	3.616999817E1	4.779459154E0	2.599999905E0	1.689999962E1	2.400000000E1
7.973277550E2	4.661831667E0	-7.413367833E1	2.541852170E3	2.563100000E3	1.744084740E1	3.374000168E1	4.797385239E0	2.700000048E0	1.700000000E1	2.400000000E1
7.983277550E2	4.661963333E0	-7.413358500E1	2.541252225E3	2.562500000E3	1.735849190E1	3.600000000E1	4.814128332E0	2.500000000E0	1.650000000E1	2.400000000E1
7.993277550E2	4.662086667E0	-7.413349833E1	2.542852275E3	2.564100000E3	1.708980751E1	3.640000153E1	4.830827577E0	2.500000000E0	1.660000038E1	2.400000000E1
8.003277550E2	4.662208333E0	-7.413341000E1	2.542952329E3	2.564200000E3	1.634757805E1	3.754999924E1	4.847598214E0	2.500000000E0	1.689999962E1	2.400000000E1
8.013277550E2	4.662328333E0	-7.413331833E1	2.541452389E3	2.562700000E3	1.611852646E1	3.595000076E1	4.864109541E0	2.400000095E0	1.710000038E1	2.400000000E1
8.023277550E2	4.662446667E0	-7.413322833E1	2.539052447E3	2.560300000E3	1.601712608E1	3.602999878E1	4.879775947E0	2.400000095E0	1.650000000E1	2.400000000E1
8.033277550E2	4.662561667E0	-7.413314667E1	2.537852495E3	2.559100000E3	1.558167076E1	3.440000153E1	4.895033234E0	2.400000095E0	1.620000076E1	2.400000000E1
8.043277550E2	4.662673333E0	-7.413306667E1	2.537252542E3	2.558500000E3	1.455994797E1	3.456999969E1	4.908849302E0	2.400000095E0	1.679999924E1	2.500000000E1
8.053277550E2	4.662775000E0	-7.413299500E1	2.538252584E3	2.559500000E3	1.372558308E1	3.497999954E1	4.921741317E0	2.400000095E0	1.710000038E1	2.500000000E1
8.063277550E2	4.662865000E0	-7.413292167E1	2.539252635E3	2.560500000E3	1.259937096E1	3.840999985E1	4.934222846E0	2.400000095E0	1.729999924E1	2.600000000E1
8.073277550E2	4.662956667E0	-7.413285667E1	2.539352673E3	2.560600000E3	1.227097797E1	3.741999817E1	4.946403567E0	2.400000095E0	1.729999924E1	2.700000000E1
8.083277550E2	4.663045000E0	-7.413279167E1	2.539552713E3	2.560800000E3	1.223494720E1	3.881999969E1	4.958254836E0	2.400000095E0	1.750000000E1	2.700000000E1
8.093277550E2	4.663128333E0	-7.413272500E1	2.539352758E3	2.560600000E3	1.149992371E1	3.834999847E1	4.968628449E0	2.500000000E0	1.750000000E1	2.700000000E1
8.103277550E2	4.663205000E0	-7.413267167E1	2.540052788E3	2.561300000E3	1.027900314E1	3.799000168E1	4.978183113E0	2.599999905E0	1.760000038E1	2.500000000E1
8.113277550E2	4.663275000E0	-7.413262167E1	2.540252818E3	2.561500000E3	9.480154037E0	3.927999878E1	4.986999302E0	2.500000000E0	1.789999962E1	2.600000000E1
8.123277550E2	4.663336667E0	-7.413257167E1	2.540652852E3	2.561900000E3	9.319046021E0	4.134999847E1	4.995932746E0	2.500000000E0	1.810000038E1	2.600000000E1
8.133277550E2	4.663398333E0	-7.413252000E1	2.541352889E3	2.562600000E3	9.289192200E0	3.927999878E1	5.004748935E0	2.500000000E0	1.820000076E1	2.700000000E1
