"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
5.614012905E0	1.649915314E1	3.731710434E1	9.143704414E0	4.181382141E1
5.618939447E0	1.105638504E1	4.141133881E1	-9.905662537E0	4.399164446E1
5.623865909E0	1.105638504E1	4.141133881E1	-9.905662537E0	4.399164446E1
5.628792308E0	1.105638504E1	4.141133881E1	-9.905662537E0	4.399164446E1
5.633718539E0	1.105638504E1	4.141133881E1	-9.905662537E0	4.399164446E1
5.638645308E0	8.507961273E0	3.995000458E1	-3.023329544E1	5.081771762E1
5.643572006E0	8.507961273E0	3.995000458E1	-3.023329544E1	5.081771762E1
5.648498544E0	8.507961273E0	3.995000458E1	-3.023329544E1	5.081771762E1
5.653425236E0	8.507961273E0	3.995000458E1	-3.023329544E1	5.081771762E1
5.658351996E0	3.104377985E0	3.173656654E1	-3.845516586E1	4.995644703E1
5.663278842E0	3.104377985E0	3.173656654E1	-3.845516586E1	4.995644703E1
5.668205235E0	3.104377985E0	3.173656654E1	-3.845516586E1	4.995644703E1
5.673132005E0	3.104377985E0	3.173656654E1	-3.845516586E1	4.995644703E1
5.678058235E0	-7.765732765E0	2.932443428E1	-3.089686394E1	4.329948328E1
5.682984644E0	-7.765732765E0	2.932443428E1	-3.089686394E1	4.329948328E1
5.687911490E0	-7.765732765E0	2.932443428E1	-3.089686394E1	4.329948328E1
5.692838183E0	-7.765732765E0	2.932443428E1	-3.089686394E1	4.329948328E1
5.697765020E0	-1.848484612E1	3.049872589E1	-2.325674438E1	4.257626071E1
5.702691789E0	-1.848484612E1	3.049872589E1	-2.325674438E1	4.257626071E1
5.707619082E0	-1.848484612E1	3.049872589E1	-2.325674438E1	4.257626071E1
5.712546466E0	-1.848484612E1	3.049872589E1	-2.325674438E1	4.257626071E1
5.717473851E0	-2.778146172E1	3.442607498E1	-2.335590744E1	5.002462060E1
5.722401241E0	-2.778146172E1	3.442607498E1	-2.335590744E1	5.002462060E1
5.727328702E0	-2.778146172E1	3.442607498E1	-2.335590744E1	5.002462060E1
5.732256010E0	-2.778146172E1	3.442607498E1	-2.335590744E1	5.002462060E1
5.737183077E0	-4.587842178E1	3.535556412E1	-1.897530556E1	6.095004283E1
5.742110231E0	-4.587842178E1	3.535556412E1	-1.897530556E1	6.095004283E1
5.747037318E0	-4.587842178E1	3.535556412E1	-1.897530556E1	6.095004283E1
5.751964394E0	-4.587842178E1	3.535556412E1	-1.897530556E1	6.095004283E1
5.756891394E0	-5.542523956E1	3.638803482E1	-1.206424904E1	6.739133745E1
5.761818246E0	-5.542523956E1	3.638803482E1	-1.206424904E1	6.739133745E1
5.766744938E0	-5.542523956E1	3.638803482E1	-1.206424904E1	6.739133745E1
5.771671707E0	-5.542523956E1	3.638803482E1	-1.206424904E1	6.739133745E1
5.776598567E0	-5.304317474E1	3.964023972E1	-2.931149900E-1	6.621942999E1
5.781525337E0	-5.304317474E1	3.964023972E1	-2.931149900E-1	6.621942999E1
5.786451798E0	-5.304317474E1	3.964023972E1	-2.931149900E-1	6.621942999E1
5.791378808E0	-5.304317474E1	3.964023972E1	-2.931149900E-1	6.621942999E1
5.796305654E0	-4.212734985E1	3.624409103E1	1.315344143E1	5.710832480E1
5.801232962E0	-4.212734985E1	3.624409103E1	1.315344143E1	5.710832480E1
5.806159803E0	-4.212734985E1	3.624409103E1	1.315344143E1	5.710832480E1
5.811086803E0	-4.212734985E1	3.624409103E1	1.315344143E1	5.710832480E1
5.816013572E0	-3.208759308E1	2.696293449E1	1.909377480E1	4.605633183E1
5.820940726E0	-3.208759308E1	2.696293449E1	1.909377480E1	4.605633183E1
5.825867188E0	-3.208759308E1	2.696293449E1	1.909377480E1	4.605633183E1
5.830794265E0	-3.208759308E1	2.696293449E1	1.909377480E1	4.605633183E1
5.835721034E0	-3.208759308E1	2.696293449E1	1.909377480E1	4.605633183E1
5.840648034E0	-2.357622719E1	2.269244766E1	4.327416897E0	3.300775979E1
5.845574880E0	-2.357622719E1	2.269244766E1	4.327416897E0	3.300775979E1
5.850501644E0	-2.357622719E1	2.269244766E1	4.327416897E0	3.300775979E1
5.855428414E0	-2.357622719E1	2.269244766E1	4.327416897E0	3.300775979E1
5.860355183E0	-2.096757126E1	1.970405006E1	-9.658630371E0	3.035091060E1
5.865281655E0	-2.096757126E1	1.970405006E1	-9.658630371E0	3.035091060E1
5.870208655E0	-2.096757126E1	1.970405006E1	-9.658630371E0	3.035091060E1
5.875135116E0	-2.096757126E1	1.970405006E1	-9.658630371E0	3.035091060E1
5.880061592E0	-1.844760513E1	1.617708969E1	-2.228087997E1	3.314287221E1
5.884988361E0	-1.844760513E1	1.617708969E1	-2.228087997E1	3.314287221E1
5.889914582E0	-1.844760513E1	1.617708969E1	-2.228087997E1	3.314287221E1
5.894841274E0	-1.844760513E1	1.617708969E1	-2.228087997E1	3.314287221E1
5.899767736E0	-1.149150562E1	1.286168289E1	-2.718943787E1	3.219849561E1
5.904694183E0	-1.149150562E1	1.286168289E1	-2.718943787E1	3.219849561E1
5.909621260E0	-1.149150562E1	1.286168289E1	-2.718943787E1	3.219849561E1
5.914547491E0	-1.149150562E1	1.286168289E1	-2.718943787E1	3.219849561E1
5.919474173E0	-4.921299934E0	1.187199020E1	-2.255977631E1	2.596356777E1
5.924400635E0	-4.921299934E0	1.187199020E1	-2.255977631E1	2.596356777E1
5.929327192E0	-4.921299934E0	1.187199020E1	-2.255977631E1	2.596356777E1
5.934253884E0	-4.921299934E0	1.187199020E1	-2.255977631E1	2.596356777E1
5.939180654E0	1.050838947E0	1.383577728E1	-1.606536865E1	2.122802547E1
5.944107111E0	1.050838947E0	1.383577728E1	-1.606536865E1	2.122802547E1
5.949033650E0	1.050838947E0	1.383577728E1	-1.606536865E1	2.122802547E1
5.953959804E0	1.050838947E0	1.383577728E1	-1.606536865E1	2.122802547E1
5.958886260E0	5.700272083E0	1.686009026E1	-1.263718414E1	2.182783013E1
5.963812722E0	5.700272083E0	1.686009026E1	-1.263718414E1	2.182783013E1
5.968739732E0	5.700272083E0	1.686009026E1	-1.263718414E1	2.182783013E1
5.973666809E0	5.700272083E0	1.686009026E1	-1.263718414E1	2.182783013E1
5.978594193E0	1.561494732E1	2.076582336E1	-1.183462524E1	2.855003248E1
5.983521650E0	1.561494732E1	2.076582336E1	-1.183462524E1	2.855003248E1
5.988449573E0	1.561494732E1	2.076582336E1	-1.183462524E1	2.855003248E1
5.993377573E0	1.561494732E1	2.076582336E1	-1.183462524E1	2.855003248E1
5.998304954E0	2.882699966E1	2.000238609E1	-7.810713768E0	3.594577317E1
6.003232338E0	2.882699966E1	2.000238609E1	-7.810713768E0	3.594577317E1
6.008160015E0	2.882699966E1	2.000238609E1	-7.810713768E0	3.594577317E1
6.013087477E0	2.882699966E1	2.000238609E1	-7.810713768E0	3.594577317E1
6.018014862E0	3.798821259E1	1.034001446E1	1.518376946E0	3.939956425E1
6.022942588E0	3.798821259E1	1.034001446E1	1.518376946E0	3.939956425E1
6.027869973E0	3.798821259E1	1.034001446E1	1.518376946E0	3.939956425E1
6.032797588E0	3.798821259E1	1.034001446E1	1.518376946E0	3.939956425E1
6.037724987E0	3.813142776E1	2.602283001E0	1.124681377E1	3.984053815E1
6.042652371E0	3.813142776E1	2.602283001E0	1.124681377E1	3.984053815E1
6.047579766E0	3.813142776E1	2.602283001E0	1.124681377E1	3.984053815E1
6.052507458E0	3.813142776E1	2.602283001E0	1.124681377E1	3.984053815E1
6.057435151E0	3.418607330E1	-7.700690031E-1	1.859241676E1	3.892246877E1
6.062362602E0	3.418607330E1	-7.700690031E-1	1.859241676E1	3.892246877E1
6.067290294E0	3.418607330E1	-7.700690031E-1	1.859241676E1	3.892246877E1
6.072217679E0	3.418607330E1	-7.700690031E-1	1.859241676E1	3.892246877E1
6.077145055E0	3.061524200E1	-1.110247016E0	2.316423798E1	3.840712971E1
6.082072670E0	3.061524200E1	-1.110247016E0	2.316423798E1	3.840712971E1
6.086999799E0	3.061524200E1	-1.110247016E0	2.316423798E1	3.840712971E1
6.091926876E0	3.061524200E1	-1.110247016E0	2.316423798E1	3.840712971E1
6.096853876E0	2.370097160E1	6.054530144E-1	2.219296837E1	3.247507465E1
6.101781352E0	2.370097160E1	6.054530144E-1	2.219296837E1	3.247507465E1
6.106709045E0	2.370097160E1	6.054530144E-1	2.219296837E1	3.247507465E1
6.111636968E0	2.370097160E1	6.054530144E-1	2.219296837E1	3.247507465E1
6.116564342E0	1.802408981E1	4.850955963E0	1.541935539E1	2.421066104E1
6.121491496E0	1.802408981E1	4.850955963E0	1.541935539E1	2.421066104E1
6.126419112E0	1.802408981E1	4.850955963E0	1.541935539E1	2.421066104E1
6.131346189E0	1.802408981E1	4.850955963E0	1.541935539E1	2.421066104E1
6.136273650E0	1.510569096E1	9.038001060E0	8.598641396E0	1.959091617E1
6.141201342E0	1.510569096E1	9.038001060E0	8.598641396E0	1.959091617E1
6.146128742E0	1.510569096E1	9.038001060E0	8.598641396E0	1.959091617E1
6.151056434E0	1.510569096E1	9.038001060E0	8.598641396E0	1.959091617E1
6.155984434E0	1.271084499E1	1.355748081E1	1.356240034E0	1.863357865E1
6.160912358E0	1.271084499E1	1.355748081E1	1.356240034E0	1.863357865E1
6.165840127E0	1.271084499E1	1.355748081E1	1.356240034E0	1.863357865E1
6.170767819E0	1.271084499E1	1.355748081E1	1.356240034E0	1.863357865E1
6.175696045E0	1.271084499E1	1.355748081E1	1.356240034E0	1.863357865E1
6.180624660E0	4.488955975E0	2.131742859E1	-1.235267162E1	2.504340200E1
6.185552353E0	4.488955975E0	2.131742859E1	-1.235267162E1	2.504340200E1
6.190480654E0	4.488955975E0	2.131742859E1	-1.235267162E1	2.504340200E1
6.195408731E0	4.488955975E0	2.131742859E1	-1.235267162E1	2.504340200E1
6.200337039E0	-4.692276001E0	1.995240211E1	-2.564763260E1	3.283164422E1
6.205265337E0	-4.692276001E0	1.995240211E1	-2.564763260E1	3.283164422E1
6.210193644E0	-4.692276001E0	1.995240211E1	-2.564763260E1	3.283164422E1
6.215121875E0	-4.692276001E0	1.995240211E1	-2.564763260E1	3.283164422E1
6.220050183E0	-1.012555408E1	1.534967232E1	-3.175317001E1	3.669336577E1
6.224978260E0	-1.012555408E1	1.534967232E1	-3.175317001E1	3.669336577E1
6.229906506E0	-1.012555408E1	1.534967232E1	-3.175317001E1	3.669336577E1
6.234834813E0	-1.012555408E1	1.534967232E1	-3.175317001E1	3.669336577E1
6.239762890E0	-2.062527847E1	2.055418396E1	-3.272237396E1	4.380217287E1
6.244691087E0	-2.062527847E1	2.055418396E1	-3.272237396E1	4.380217287E1
6.249619472E0	-2.062527847E1	2.055418396E1	-3.272237396E1	4.380217287E1
6.254548010E0	-2.062527847E1	2.055418396E1	-3.272237396E1	4.380217287E1
6.259476304E0	-3.955074692E1	2.549069595E1	-2.738501549E1	5.444241210E1
6.264404688E0	-3.955074692E1	2.549069595E1	-2.738501549E1	5.444241210E1
6.269333000E0	-3.955074692E1	2.549069595E1	-2.738501549E1	5.444241210E1
6.274261231E0	-3.955074692E1	2.549069595E1	-2.738501549E1	5.444241210E1
6.279189616E0	-5.469178009E1	2.818047905E1	-1.570893574E1	6.349882574E1
6.284118150E0	-5.469178009E1	2.818047905E1	-1.570893574E1	6.349882574E1
6.289046765E0	-5.469178009E1	2.818047905E1	-1.570893574E1	6.349882574E1
6.293974765E0	-5.469178009E1	2.818047905E1	-1.570893574E1	6.349882574E1
6.298903145E0	-6.214065552E1	2.770424271E1	-3.306443930E0	6.811694872E1
6.303831683E0	-6.214065552E1	2.770424271E1	-3.306443930E0	6.811694872E1
6.308759689E0	-6.214065552E1	2.770424271E1	-3.306443930E0	6.811694872E1
6.313688304E0	-6.214065552E1	2.770424271E1	-3.306443930E0	6.811694872E1
6.318616689E0	-5.754551697E1	2.678456306E1	4.610525131E0	6.364083818E1
6.323544675E0	-5.754551697E1	2.678456306E1	4.610525131E0	6.364083818E1
6.328472675E0	-5.754551697E1	2.678456306E1	4.610525131E0	6.364083818E1
6.333400598E0	-5.754551697E1	2.678456306E1	4.610525131E0	6.364083818E1
6.338328905E0	-5.429104614E1	2.613202095E1	1.024599457E1	6.111776022E1
6.343256675E0	-5.429104614E1	2.613202095E1	1.024599457E1	6.111776022E1
6.348184679E0	-5.429104614E1	2.613202095E1	1.024599457E1	6.111776022E1
6.353112679E0	-5.429104614E1	2.613202095E1	1.024599457E1	6.111776022E1
6.358040602E0	-4.369873428E1	2.025202560E1	1.039651489E1	4.927282660E1
6.362968352E0	-4.369873428E1	2.025202560E1	1.039651489E1	4.927282660E1
6.367896352E0	-4.369873428E1	2.025202560E1	1.039651489E1	4.927282660E1
6.372823967E0	-4.369873428E1	2.025202560E1	1.039651489E1	4.927282660E1
6.377751967E0	-2.994012833E1	1.862428856E1	-4.304879904E-1	3.526273853E1
6.382679660E0	-2.994012833E1	1.862428856E1	-4.304879904E-1	3.526273853E1
6.387607972E0	-2.994012833E1	1.862428856E1	-4.304879904E-1	3.526273853E1
6.392536357E0	-2.994012833E1	1.862428856E1	-4.304879904E-1	3.526273853E1
6.397464357E0	-2.046057510E1	1.591323471E1	-1.036118698E1	2.791451895E1
6.402392670E0	-2.046057510E1	1.591323471E1	-1.036118698E1	2.791451895E1
6.407321285E0	-2.046057510E1	1.591323471E1	-1.036118698E1	2.791451895E1
6.412249516E0	-2.046057510E1	1.591323471E1	-1.036118698E1	2.791451895E1
6.417177910E0	-1.407498455E1	1.219227028E1	-1.699912453E1	2.521362487E1
6.422106448E0	-1.407498455E1	1.219227028E1	-1.699912453E1	2.521362487E1
6.427035059E0	-1.407498455E1	1.219227028E1	-1.699912453E1	2.521362487E1
6.431963444E0	-1.407498455E1	1.219227028E1	-1.699912453E1	2.521362487E1
6.436892367E0	-7.331587791E0	1.022825336E1	-2.020585823E1	2.380432846E1
6.441820973E0	-7.331587791E0	1.022825336E1	-2.020585823E1	2.380432846E1
6.446749203E0	-7.331587791E0	1.022825336E1	-2.020585823E1	2.380432846E1
6.451676896E0	-7.331587791E0	1.022825336E1	-2.020585823E1	2.380432846E1
6.456604679E0	-1.137606025E0	9.285972595E0	-1.935126114E1	2.149406295E1
6.461532679E0	-1.137606025E0	9.285972595E0	-1.935126114E1	2.149406295E1
6.466460987E0	-1.137606025E0	9.285972595E0	-1.935126114E1	2.149406295E1
6.471388699E0	-1.137606025E0	9.285972595E0	-1.935126114E1	2.149406295E1
6.476316391E0	3.117369890E0	1.015217113E1	-1.483324528E1	1.824307373E1
6.481244314E0	3.117369890E0	1.015217113E1	-1.483324528E1	1.824307373E1
6.486171761E0	3.117369890E0	1.015217113E1	-1.483324528E1	1.824307373E1
6.491099453E0	3.117369890E0	1.015217113E1	-1.483324528E1	1.824307373E1
6.496027761E0	7.547352791E0	1.278410053E1	-1.011710072E1	1.796528562E1
6.500955992E0	7.547352791E0	1.278410053E1	-1.011710072E1	1.796528562E1
6.505884069E0	7.547352791E0	1.278410053E1	-1.011710072E1	1.796528562E1
6.510811684E0	7.547352791E0	1.278410053E1	-1.011710072E1	1.796528562E1
6.515739084E0	7.547352791E0	1.278410053E1	-1.011710072E1	1.796528562E1
6.520666853E0	1.764483452E1	1.356289673E1	-8.440622330E0	2.380202635E1
6.525594776E0	1.764483452E1	1.356289673E1	-8.440622330E0	2.380202635E1
6.530522251E0	1.764483452E1	1.356289673E1	-8.440622330E0	2.380202635E1
6.535449636E0	1.764483452E1	1.356289673E1	-8.440622330E0	2.380202635E1
6.540377252E0	2.957124138E1	1.224597359E1	-7.348488808E0	3.283934338E1
6.545304944E0	2.957124138E1	1.224597359E1	-7.348488808E0	3.283934338E1
6.550233021E0	2.957124138E1	1.224597359E1	-7.348488808E0	3.283934338E1
6.555160944E0	2.957124138E1	1.224597359E1	-7.348488808E0	3.283934338E1
6.560088650E0	4.127447128E1	7.213070869E0	-1.501824975E0	4.192691080E1
6.565016727E0	4.127447128E1	7.213070869E0	-1.501824975E0	4.192691080E1
6.569944727E0	4.127447128E1	7.213070869E0	-1.501824975E0	4.192691080E1
6.574872727E0	4.127447128E1	7.213070869E0	-1.501824975E0	4.192691080E1
6.579800650E0	4.327526093E1	-1.611302018E0	1.070280170E1	4.460823317E1
6.584728343E0	4.327526093E1	-1.611302018E0	1.070280170E1	4.460823317E1
6.589656112E0	4.327526093E1	-1.611302018E0	1.070280170E1	4.460823317E1
6.594584112E0	4.327526093E1	-1.611302018E0	1.070280170E1	4.460823317E1
6.599512040E0	3.650690842E1	-1.582139015E0	2.125558090E1	4.227359986E1
6.604439732E0	3.650690842E1	-1.582139015E0	2.125558090E1	4.227359986E1
6.609367516E0	3.650690842E1	-1.582139015E0	2.125558090E1	4.227359986E1
6.614296055E0	3.650690842E1	-1.582139015E0	2.125558090E1	4.227359986E1
6.619224055E0	2.874685860E1	-8.191620111E-1	2.704253006E1	3.947595898E1
6.624151818E0	2.874685860E1	-8.191620111E-1	2.704253006E1	3.947595898E1
6.629079510E0	2.874685860E1	-8.191620111E-1	2.704253006E1	3.947595898E1
6.634007511E0	2.874685860E1	-8.191620111E-1	2.704253006E1	3.947595898E1
6.638935832E0	2.221149826E1	2.912850082E-1	2.369720078E1	3.248065311E1
6.643864140E0	2.221149826E1	2.912850082E-1	2.369720078E1	3.248065311E1
6.648792668E0	2.221149826E1	2.912850082E-1	2.369720078E1	3.248065311E1
6.653720745E0	2.221149826E1	2.912850082E-1	2.369720078E1	3.248065311E1
6.658649284E0	1.786983490E1	5.235933781E0	1.418426323E1	2.340810384E1
6.663577678E0	1.786983490E1	5.235933781E0	1.418426323E1	2.340810384E1
6.668506217E0	1.786983490E1	5.235933781E0	1.418426323E1	2.340810384E1
6.673434832E0	1.383594036E1	8.241269112E0	9.970552444E0	1.894105800E1
6.678362909E0	1.383594036E1	8.241269112E0	9.970552444E0	1.894105800E1
6.683290909E0	1.383594036E1	8.241269112E0	9.970552444E0	1.894105800E1
6.688218899E0	1.383594036E1	8.241269112E0	9.970552444E0	1.894105800E1
6.693146899E0	1.383594036E1	8.241269112E0	9.970552444E0	1.894105800E1
6.698075130E0	9.237945557E0	1.085013676E1	3.626379967E-1	1.425470491E1
6.703003125E0	9.237945557E0	1.085013676E1	3.626379967E-1	1.425470491E1
6.707931510E0	9.237945557E0	1.085013676E1	3.626379967E-1	1.425470491E1
6.712860125E0	9.237945557E0	1.085013676E1	3.626379967E-1	1.425470491E1
6.717788664E0	3.029592037E0	1.428853226E1	-1.406090736E1	2.027436060E1
6.722716740E0	3.029592037E0	1.428853226E1	-1.406090736E1	2.027436060E1
6.727645270E0	3.029592037E0	1.428853226E1	-1.406090736E1	2.027436060E1
6.732573270E0	3.029592037E0	1.428853226E1	-1.406090736E1	2.027436060E1
6.737501347E0	-9.529406548E0	1.553109646E1	-2.613642693E1	3.186122030E1
6.742429255E0	-9.529406548E0	1.553109646E1	-2.613642693E1	3.186122030E1
6.747357024E0	-9.529406548E0	1.553109646E1	-2.613642693E1	3.186122030E1
6.752284717E0	-9.529406548E0	1.553109646E1	-2.613642693E1	3.186122030E1
6.757212332E0	-2.554532242E1	1.223606110E1	-2.875690842E1	4.036390058E1
6.762139794E0	-2.554532242E1	1.223606110E1	-2.875690842E1	4.036390058E1
6.767067775E0	-2.554532242E1	1.223606110E1	-2.875690842E1	4.036390058E1
6.771995390E0	-2.554532242E1	1.223606110E1	-2.875690842E1	4.036390058E1
6.776923082E0	-4.184085846E1	1.449792194E1	-2.482561684E1	5.076572100E1
6.781850851E0	-4.184085846E1	1.449792194E1	-2.482561684E1	5.076572100E1
6.786779082E0	-4.184085846E1	1.449792194E1	-2.482561684E1	5.076572100E1
6.791707082E0	-4.184085846E1	1.449792194E1	-2.482561684E1	5.076572100E1
6.796635082E0	-5.066665268E1	1.315165520E1	-1.555186367E1	5.460710752E1
6.801562775E0	-5.066665268E1	1.315165520E1	-1.555186367E1	5.460710752E1
6.806490544E0	-5.066665268E1	1.315165520E1	-1.555186367E1	5.460710752E1
6.811418554E0	-5.066665268E1	1.315165520E1	-1.555186367E1	5.460710752E1
6.816346477E0	-4.999263763E1	1.115880585E1	-1.000423241E1	5.219068338E1
6.821273938E0	-4.999263763E1	1.115880585E1	-1.000423241E1	5.219068338E1
6.826201558E0	-4.999263763E1	1.115880585E1	-1.000423241E1	5.219068338E1
6.831128712E0	-4.999263763E1	1.115880585E1	-1.000423241E1	5.219068338E1
6.836056019E0	-3.851144409E1	1.019192696E1	-8.328252792E0	4.069848272E1
6.840983707E0	-3.851144409E1	1.019192696E1	-8.328252792E0	4.069848272E1
6.845912014E0	-3.851144409E1	1.019192696E1	-8.328252792E0	4.069848272E1
6.850840091E0	-3.851144409E1	1.019192696E1	-8.328252792E0	4.069848272E1
6.855767784E0	-3.851144409E1	1.019192696E1	-8.328252792E0	4.069848272E1
6.860695476E0	-2.957908821E1	9.409658432E0	-1.350509071E1	3.385042993E1
6.865623168E0	-2.957908821E1	9.409658432E0	-1.350509071E1	3.385042993E1
6.870550784E0	-2.957908821E1	9.409658432E0	-1.350509071E1	3.385042993E1
6.875478245E0	-2.957908821E1	9.409658432E0	-1.350509071E1	3.385042993E1
6.880405553E0	-2.665023804E1	1.052708530E1	-1.349734211E1	3.167385288E1
6.885333866E0	-2.665023804E1	1.052708530E1	-1.349734211E1	3.167385288E1
6.890262250E0	-2.665023804E1	1.052708530E1	-1.349734211E1	3.167385288E1
6.895190241E0	-2.665023804E1	1.052708530E1	-1.349734211E1	3.167385288E1
6.900118164E0	-2.039608765E1	1.132877254E1	-1.016899967E1	2.545093383E1
6.905045934E0	-2.039608765E1	1.132877254E1	-1.016899967E1	2.545093383E1
6.909974168E0	-2.039608765E1	1.132877254E1	-1.016899967E1	2.545093383E1
6.914902245E0	-2.039608765E1	1.132877254E1	-1.016899967E1	2.545093383E1
6.919830168E0	-8.959847450E0	1.109193802E1	-9.085499763E0	1.690728427E1
6.924758169E0	-8.959847450E0	1.109193802E1	-9.085499763E0	1.690728427E1
6.929686169E0	-8.959847450E0	1.109193802E1	-9.085499763E0	1.690728427E1
6.934613938E0	-8.959847450E0	1.109193802E1	-9.085499763E0	1.690728427E1
6.939542553E0	-1.274631977E0	1.034856987E1	-8.061750412E0	1.317988637E1
6.944471092E0	-1.274631977E0	1.034856987E1	-8.061750412E0	1.317988637E1
6.949399471E0	-1.274631977E0	1.034856987E1	-8.061750412E0	1.317988637E1
6.954327702E0	-1.274631977E0	1.034856987E1	-8.061750412E0	1.317988637E1
6.959256010E0	7.599269748E-1	9.288949013E0	-5.463488102E0	1.080332194E1
6.964184317E0	7.599269748E-1	9.288949013E0	-5.463488102E0	1.080332194E1
6.969112087E0	7.599269748E-1	9.288949013E0	-5.463488102E0	1.080332194E1
6.974040010E0	7.599269748E-1	9.288949013E0	-5.463488102E0	1.080332194E1
6.978968409E0	1.540156007E0	8.886428833E0	-2.677135944E0	9.407856015E0
6.983896409E0	1.540156007E0	8.886428833E0	-2.677135944E0	9.407856015E0
6.988824640E0	1.540156007E0	8.886428833E0	-2.677135944E0	9.407856015E0
6.993752640E0	1.540156007E0	8.886428833E0	-2.677135944E0	9.407856015E0
6.998681025E0	1.944548965E0	1.019987869E1	-8.646240234E-1	1.041951874E1
7.003609347E0	1.944548965E0	1.019987869E1	-8.646240234E-1	1.041951874E1
7.008537347E0	1.944548965E0	1.019987869E1	-8.646240234E-1	1.041951874E1
7.013465577E0	1.944548965E0	1.019987869E1	-8.646240234E-1	1.041951874E1
7.018393962E0	3.605726004E0	1.020655918E1	1.571684957E0	1.093824958E1
7.023321654E0	3.605726004E0	1.020655918E1	1.571684957E0	1.093824958E1
7.028249260E0	3.605726004E0	1.020655918E1	1.571684957E0	1.093824958E1
7.033176644E0	3.605726004E0	1.020655918E1	1.571684957E0	1.093824958E1
7.038104337E0	8.223448753E0	9.162555695E0	3.806339025E0	1.288665019E1
7.043031688E0	8.223448753E0	9.162555695E0	3.806339025E0	1.288665019E1
7.047959073E0	8.223448753E0	9.162555695E0	3.806339025E0	1.288665019E1
7.052886458E0	8.223448753E0	9.162555695E0	3.806339025E0	1.288665019E1
7.057813631E0	1.491865158E1	7.100399017E0	3.743530035E0	1.694095181E1
